country_iso_3,state_code,state_name,county_name,city_name,category,pest_name,starts_at,ends_at,source_url,reason,is_active,data_source,confidence,raw_organism,scraped_at
USA,PA,Pennsylvania,,,citrus,Citrus Diseases,,,https://www.aphis.usda.gov/plant-pests-diseases/citrus-diseases,USDA APHIS Citrus Diseases — state mentioned in program page,true,USDA_APHIS,LOW,Citrus Diseases,2026-04-05T06:52:51.824Z
USA,PA,Pennsylvania,,,ALL,Fruit Flies,,,https://www.aphis.usda.gov/plant-pests-diseases/fruit-flies,USDA APHIS Fruit Flies — state mentioned in program page,true,USDA_APHIS,LOW,Fruit Flies,2026-04-05T06:52:51.824Z
USA,PA,Pennsylvania,,,plants,Imported Fire Ant,,,https://www.aphis.usda.gov/plant-pests-diseases/ifa,USDA APHIS Imported Fire Ant — state mentioned in program page,true,USDA_APHIS,LOW,Imported Fire Ant,2026-04-05T06:52:51.824Z
USA,PA,Pennsylvania,,,trees,Spongy Moth,,,https://www.aphis.usda.gov/plant-pests-diseases/spongy-moth,USDA APHIS Spongy Moth — state mentioned in program page,true,USDA_APHIS,LOW,Spongy Moth,2026-04-05T06:52:51.824Z
USA,PA,Pennsylvania,,,grapes,Spotted Lanternfly,,,https://www.aphis.usda.gov/plant-pests-diseases/slf,USDA APHIS Spotted Lanternfly — state mentioned in program page,true,USDA_APHIS,LOW,Spotted Lanternfly,2026-04-05T06:52:51.824Z
USA,PR,Puerto Rico,,,trees,Asian Longhorned Beetle,,,https://www.aphis.usda.gov/plant-pests-diseases/alb,USDA APHIS Asian Longhorned Beetle — state mentioned in program page,true,USDA_APHIS,LOW,Asian Longhorned Beetle,2026-04-05T06:52:51.824Z
USA,PR,Puerto Rico,,,citrus,Citrus Diseases,,,https://www.aphis.usda.gov/plant-pests-diseases/citrus-diseases,USDA APHIS Citrus Diseases — state mentioned in program page,true,USDA_APHIS,LOW,Citrus Diseases,2026-04-05T06:52:51.824Z
USA,PR,Puerto Rico,,,ALL,Fruit Flies,,,https://www.aphis.usda.gov/plant-pests-diseases/fruit-flies,USDA APHIS Fruit Flies — state mentioned in program page,true,USDA_APHIS,LOW,Fruit Flies,2026-04-05T06:52:51.824Z
USA,PR,Puerto Rico,,,plants,Imported Fire Ant,,,https://www.aphis.usda.gov/plant-pests-diseases/ifa,USDA APHIS Imported Fire Ant — state mentioned in program page,true,USDA_APHIS,LOW,Imported Fire Ant,2026-04-05T06:52:51.824Z
USA,RI,Rhode Island,,,trees,Asian Longhorned Beetle,,,https://www.aphis.usda.gov/plant-pests-diseases/alb,USDA APHIS Asian Longhorned Beetle — state mentioned in program page,true,USDA_APHIS,LOW,Asian Longhorned Beetle,2026-04-05T06:52:51.824Z
USA,RI,Rhode Island,,,citrus,Citrus Diseases,,,https://www.aphis.usda.gov/plant-pests-diseases/citrus-diseases,USDA APHIS Citrus Diseases — state mentioned in program page,true,USDA_APHIS,LOW,Citrus Diseases,2026-04-05T06:52:51.824Z
USA,RI,Rhode Island,,,ALL,Fruit Flies,,,https://www.aphis.usda.gov/plant-pests-diseases/fruit-flies,USDA APHIS Fruit Flies — state mentioned in program page,true,USDA_APHIS,LOW,Fruit Flies,2026-04-05T06:52:51.824Z
USA,RI,Rhode Island,,,plants,Imported Fire Ant,,,https://www.aphis.usda.gov/plant-pests-diseases/ifa,USDA APHIS Imported Fire Ant — state mentioned in program page,true,USDA_APHIS,LOW,Imported Fire Ant,2026-04-05T06:52:51.824Z
USA,RI,Rhode Island,,,trees,Spongy Moth,,,https://www.aphis.usda.gov/plant-pests-diseases/spongy-moth,USDA APHIS Spongy Moth — state mentioned in program page,true,USDA_APHIS,LOW,Spongy Moth,2026-04-05T06:52:51.824Z
USA,RI,Rhode Island,,,grapes,Spotted Lanternfly,,,https://www.aphis.usda.gov/plant-pests-diseases/slf,USDA APHIS Spotted Lanternfly — state mentioned in program page,true,USDA_APHIS,LOW,Spotted Lanternfly,2026-04-05T06:52:51.824Z
USA,SC,South Carolina,,,trees,Asian Longhorned Beetle,,,https://www.aphis.usda.gov/plant-pests-diseases/alb,USDA APHIS Asian Longhorned Beetle — state mentioned in program page,true,USDA_APHIS,LOW,Asian Longhorned Beetle,2026-04-05T06:52:51.824Z
USA,SC,South Carolina,,,citrus,Citrus Diseases,,,https://www.aphis.usda.gov/plant-pests-diseases/citrus-diseases,USDA APHIS Citrus Diseases — state mentioned in program page,true,USDA_APHIS,LOW,Citrus Diseases,2026-04-05T06:52:51.824Z
USA,SC,South Carolina,,,ALL,Fruit Flies,,,https://www.aphis.usda.gov/plant-pests-diseases/fruit-flies,USDA APHIS Fruit Flies — state mentioned in program page,true,USDA_APHIS,LOW,Fruit Flies,2026-04-05T06:52:51.824Z
USA,SC,South Carolina,,,plants,Imported Fire Ant,,,https://www.aphis.usda.gov/plant-pests-diseases/ifa,USDA APHIS Imported Fire Ant — state mentioned in program page,true,USDA_APHIS,LOW,Imported Fire Ant,2026-04-05T06:52:51.824Z
USA,SC,South Carolina,,,grapes,Spotted Lanternfly,,,https://www.aphis.usda.gov/plant-pests-diseases/slf,USDA APHIS Spotted Lanternfly — state mentioned in program page,true,USDA_APHIS,LOW,Spotted Lanternfly,2026-04-05T06:52:51.824Z
USA,SD,South Dakota,,,trees,Asian Longhorned Beetle,,,https://www.aphis.usda.gov/plant-pests-diseases/alb,USDA APHIS Asian Longhorned Beetle — state mentioned in program page,true,USDA_APHIS,LOW,Asian Longhorned Beetle,2026-04-05T06:52:51.824Z
USA,SD,South Dakota,,,citrus,Citrus Diseases,,,https://www.aphis.usda.gov/plant-pests-diseases/citrus-diseases,USDA APHIS Citrus Diseases — state mentioned in program page,true,USDA_APHIS,LOW,Citrus Diseases,2026-04-05T06:52:51.824Z
USA,SD,South Dakota,,,ALL,Fruit Flies,,,https://www.aphis.usda.gov/plant-pests-diseases/fruit-flies,USDA APHIS Fruit Flies — state mentioned in program page,true,USDA_APHIS,LOW,Fruit Flies,2026-04-05T06:52:51.824Z
USA,SD,South Dakota,,,plants,Imported Fire Ant,,,https://www.aphis.usda.gov/plant-pests-diseases/ifa,USDA APHIS Imported Fire Ant — state mentioned in program page,true,USDA_APHIS,LOW,Imported Fire Ant,2026-04-05T06:52:51.824Z
USA,TN,Tennessee,,,trees,Asian Longhorned Beetle,,,https://www.aphis.usda.gov/plant-pests-diseases/alb,USDA APHIS Asian Longhorned Beetle — state mentioned in program page,true,USDA_APHIS,LOW,Asian Longhorned Beetle,2026-04-05T06:52:51.824Z
USA,TN,Tennessee,,,citrus,Citrus Diseases,,,https://www.aphis.usda.gov/plant-pests-diseases/citrus-diseases,USDA APHIS Citrus Diseases — state mentioned in program page,true,USDA_APHIS,LOW,Citrus Diseases,2026-04-05T06:52:51.824Z
USA,TN,Tennessee,,,ALL,Fruit Flies,,,https://www.aphis.usda.gov/plant-pests-diseases/fruit-flies,USDA APHIS Fruit Flies — state mentioned in program page,true,USDA_APHIS,LOW,Fruit Flies,2026-04-05T06:52:51.824Z
USA,TN,Tennessee,,,plants,Imported Fire Ant,,,https://www.aphis.usda.gov/plant-pests-diseases/ifa,USDA APHIS Imported Fire Ant — state mentioned in program page,true,USDA_APHIS,LOW,Imported Fire Ant,2026-04-05T06:52:51.824Z
USA,TN,Tennessee,,,grapes,Spotted Lanternfly,,,https://www.aphis.usda.gov/plant-pests-diseases/slf,USDA APHIS Spotted Lanternfly — state mentioned in program page,true,USDA_APHIS,LOW,Spotted Lanternfly,2026-04-05T06:52:51.824Z
USA,TX,Texas,,,trees,Asian Longhorned Beetle,,,https://www.aphis.usda.gov/plant-pests-diseases/alb,USDA APHIS Asian Longhorned Beetle — state mentioned in program page,true,USDA_APHIS,LOW,Asian Longhorned Beetle,2026-04-05T06:52:51.824Z
USA,TX,Texas,,,citrus,Citrus Diseases,,,https://www.aphis.usda.gov/plant-pests-diseases/citrus-diseases,USDA APHIS Citrus Diseases — state mentioned in program page,true,USDA_APHIS,LOW,Citrus Diseases,2026-04-05T06:52:51.824Z
USA,TX,Texas,,,ALL,Fruit Flies,,,https://www.aphis.usda.gov/plant-pests-diseases/fruit-flies,USDA APHIS Fruit Flies — state mentioned in program page,true,USDA_APHIS,LOW,Fruit Flies,2026-04-05T06:52:51.824Z
USA,TX,Texas,,,plants,Imported Fire Ant,,,https://www.aphis.usda.gov/plant-pests-diseases/ifa,USDA APHIS Imported Fire Ant — state mentioned in program page,true,USDA_APHIS,LOW,Imported Fire Ant,2026-04-05T06:52:51.824Z
USA,UT,Utah,,,trees,Asian Longhorned Beetle,,,https://www.aphis.usda.gov/plant-pests-diseases/alb,USDA APHIS Asian Longhorned Beetle — state mentioned in program page,true,USDA_APHIS,LOW,Asian Longhorned Beetle,2026-04-05T06:52:51.824Z
USA,UT,Utah,,,citrus,Citrus Diseases,,,https://www.aphis.usda.gov/plant-pests-diseases/citrus-diseases,USDA APHIS Citrus Diseases — state mentioned in program page,true,USDA_APHIS,LOW,Citrus Diseases,2026-04-05T06:52:51.824Z
USA,UT,Utah,,,ALL,Fruit Flies,,,https://www.aphis.usda.gov/plant-pests-diseases/fruit-flies,USDA APHIS Fruit Flies — state mentioned in program page,true,USDA_APHIS,LOW,Fruit Flies,2026-04-05T06:52:51.824Z
USA,UT,Utah,,,plants,Imported Fire Ant,,,https://www.aphis.usda.gov/plant-pests-diseases/ifa,USDA APHIS Imported Fire Ant — state mentioned in program page,true,USDA_APHIS,LOW,Imported Fire Ant,2026-04-05T06:52:51.824Z
USA,VA,Virginia,,,trees,Asian Longhorned Beetle,,,https://www.aphis.usda.gov/plant-pests-diseases/alb,USDA APHIS Asian Longhorned Beetle — state mentioned in program page,true,USDA_APHIS,LOW,Asian Longhorned Beetle,2026-04-05T06:52:51.824Z
USA,VA,Virginia,,,citrus,Citrus Diseases,,,https://www.aphis.usda.gov/plant-pests-diseases/citrus-diseases,USDA APHIS Citrus Diseases — state mentioned in program page,true,USDA_APHIS,LOW,Citrus Diseases,2026-04-05T06:52:51.824Z
USA,VA,Virginia,,,ALL,Fruit Flies,,,https://www.aphis.usda.gov/plant-pests-diseases/fruit-flies,USDA APHIS Fruit Flies — state mentioned in program page,true,USDA_APHIS,LOW,Fruit Flies,2026-04-05T06:52:51.824Z
USA,VA,Virginia,,,plants,Imported Fire Ant,,,https://www.aphis.usda.gov/plant-pests-diseases/ifa,USDA APHIS Imported Fire Ant — state mentioned in program page,true,USDA_APHIS,LOW,Imported Fire Ant,2026-04-05T06:52:51.824Z
USA,VA,Virginia,,,trees,Spongy Moth,,,https://www.aphis.usda.gov/plant-pests-diseases/spongy-moth,USDA APHIS Spongy Moth — state mentioned in program page,true,USDA_APHIS,LOW,Spongy Moth,2026-04-05T06:52:51.824Z
USA,VA,Virginia,,,grapes,Spotted Lanternfly,,,https://www.aphis.usda.gov/plant-pests-diseases/slf,USDA APHIS Spotted Lanternfly — state mentioned in program page,true,USDA_APHIS,LOW,Spotted Lanternfly,2026-04-05T06:52:51.824Z
USA,VT,Vermont,,,trees,Asian Longhorned Beetle,,,https://www.aphis.usda.gov/plant-pests-diseases/alb,USDA APHIS Asian Longhorned Beetle — state mentioned in program page,true,USDA_APHIS,LOW,Asian Longhorned Beetle,2026-04-05T06:52:51.824Z
USA,VT,Vermont,,,citrus,Citrus Diseases,,,https://www.aphis.usda.gov/plant-pests-diseases/citrus-diseases,USDA APHIS Citrus Diseases — state mentioned in program page,true,USDA_APHIS,LOW,Citrus Diseases,2026-04-05T06:52:51.824Z
USA,VT,Vermont,,,ALL,Fruit Flies,,,https://www.aphis.usda.gov/plant-pests-diseases/fruit-flies,USDA APHIS Fruit Flies — state mentioned in program page,true,USDA_APHIS,LOW,Fruit Flies,2026-04-05T06:52:51.824Z
USA,VT,Vermont,,,plants,Imported Fire Ant,,,https://www.aphis.usda.gov/plant-pests-diseases/ifa,USDA APHIS Imported Fire Ant — state mentioned in program page,true,USDA_APHIS,LOW,Imported Fire Ant,2026-04-05T06:52:51.824Z
USA,VT,Vermont,,,trees,Spongy Moth,,,https://www.aphis.usda.gov/plant-pests-diseases/spongy-moth,USDA APHIS Spongy Moth — state mentioned in program page,true,USDA_APHIS,LOW,Spongy Moth,2026-04-05T06:52:51.824Z
USA,WA,Washington,,,trees,Asian Longhorned Beetle,,,https://www.aphis.usda.gov/plant-pests-diseases/alb,USDA APHIS Asian Longhorned Beetle — state mentioned in program page,true,USDA_APHIS,LOW,Asian Longhorned Beetle,2026-04-05T06:52:51.824Z
USA,WA,Washington,,,citrus,Citrus Diseases,,,https://www.aphis.usda.gov/plant-pests-diseases/citrus-diseases,USDA APHIS Citrus Diseases — state mentioned in program page,true,USDA_APHIS,LOW,Citrus Diseases,2026-04-05T06:52:51.824Z
USA,WA,Washington,,,ALL,Fruit Flies,,,https://www.aphis.usda.gov/plant-pests-diseases/fruit-flies,USDA APHIS Fruit Flies — state mentioned in program page,true,USDA_APHIS,LOW,Fruit Flies,2026-04-05T06:52:51.824Z
USA,WA,Washington,,,plants,Imported Fire Ant,,,https://www.aphis.usda.gov/plant-pests-diseases/ifa,USDA APHIS Imported Fire Ant — state mentioned in program page,true,USDA_APHIS,LOW,Imported Fire Ant,2026-04-05T06:52:51.824Z
USA,WI,Wisconsin,,,trees,Asian Longhorned Beetle,,,https://www.aphis.usda.gov/plant-pests-diseases/alb,USDA APHIS Asian Longhorned Beetle — state mentioned in program page,true,USDA_APHIS,LOW,Asian Longhorned Beetle,2026-04-05T06:52:51.824Z
USA,WI,Wisconsin,,,citrus,Citrus Diseases,,,https://www.aphis.usda.gov/plant-pests-diseases/citrus-diseases,USDA APHIS Citrus Diseases — state mentioned in program page,true,USDA_APHIS,LOW,Citrus Diseases,2026-04-05T06:52:51.824Z
USA,WI,Wisconsin,,,trees,Spongy Moth,,,https://www.aphis.usda.gov/plant-pests-diseases/spongy-moth,USDA APHIS Spongy Moth — state mentioned in program page,true,USDA_APHIS,LOW,Spongy Moth,2026-04-05T06:52:51.824Z
USA,WV,West Virginia,,,trees,Asian Longhorned Beetle,,,https://www.aphis.usda.gov/plant-pests-diseases/alb,USDA APHIS Asian Longhorned Beetle — state mentioned in program page,true,USDA_APHIS,LOW,Asian Longhorned Beetle,2026-04-05T06:52:51.824Z
USA,WV,West Virginia,,,citrus,Citrus Diseases,,,https://www.aphis.usda.gov/plant-pests-diseases/citrus-diseases,USDA APHIS Citrus Diseases — state mentioned in program page,true,USDA_APHIS,LOW,Citrus Diseases,2026-04-05T06:52:51.824Z
USA,WV,West Virginia,,,ALL,Fruit Flies,,,https://www.aphis.usda.gov/plant-pests-diseases/fruit-flies,USDA APHIS Fruit Flies — state mentioned in program page,true,USDA_APHIS,LOW,Fruit Flies,2026-04-05T06:52:51.824Z
USA,WV,West Virginia,,,plants,Imported Fire Ant,,,https://www.aphis.usda.gov/plant-pests-diseases/ifa,USDA APHIS Imported Fire Ant — state mentioned in program page,true,USDA_APHIS,LOW,Imported Fire Ant,2026-04-05T06:52:51.824Z
USA,WV,West Virginia,,,trees,Spongy Moth,,,https://www.aphis.usda.gov/plant-pests-diseases/spongy-moth,USDA APHIS Spongy Moth — state mentioned in program page,true,USDA_APHIS,LOW,Spongy Moth,2026-04-05T06:52:51.824Z
USA,WV,West Virginia,,,grapes,Spotted Lanternfly,,,https://www.aphis.usda.gov/plant-pests-diseases/slf,USDA APHIS Spotted Lanternfly — state mentioned in program page,true,USDA_APHIS,LOW,Spotted Lanternfly,2026-04-05T06:52:51.824Z
USA,WY,Wyoming,,,trees,Asian Longhorned Beetle,,,https://www.aphis.usda.gov/plant-pests-diseases/alb,USDA APHIS Asian Longhorned Beetle — state mentioned in program page,true,USDA_APHIS,LOW,Asian Longhorned Beetle,2026-04-05T06:52:51.824Z
USA,WY,Wyoming,,,citrus,Citrus Diseases,,,https://www.aphis.usda.gov/plant-pests-diseases/citrus-diseases,USDA APHIS Citrus Diseases — state mentioned in program page,true,USDA_APHIS,LOW,Citrus Diseases,2026-04-05T06:52:51.824Z
